"Company","Model","Ex-Showroom_Price","Fuel_Type","City_Mileage","Fuel_Tank_Capacity","Seating_Capacity","Type","Handbrake","Doors","Speedometer","Odometer","Gears","Engine_Size","CO2_Emissions","Displacement","Cylinders","Bluetooth","Seats_Material","Body_Type","FM_Radio","Parking_Assistance"
"Mahindra","Scorpio","Rs. 16,63,054","Diesel","11.5 km/litre","60 litres","9","Manual","Manual","5","Analog","Digital","5","3.5","175","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Scorpio","Rs. 14,23,710","Diesel","11.5 km/litre","60 litres","9","Manual","Manual","5","Analog","Digital","6","4.6","320","2179 cc","4","Yes","Fabric","SUV","Yes",""
"Skoda","Monte Carlo","Rs. 14,25,599","Diesel","18 km/litre","55 litres","5","Automatic","Manual","4","Analog","Digital","7","2.5","223","1498 cc","4","Yes","Leather","Sedan","Yes","Rear sensors with camera"
"Skoda","Monte Carlo","Rs. 12,69,599","Petrol","12 km/litre","55 litres","5","Automatic","Manual","4","Analog","Digital","7","2.5","239","1598 cc","4","Yes","Leather","Sedan","Yes","Rear sensors with camera"
"Skoda","Monte Carlo","Rs. 12,99,599","Diesel","18 km/litre","55 litres","5","Manual","Manual","4","Analog","Digital","5","2.5","223","1498 cc","4","Yes","Leather","Sedan","Yes","Rear sensors with camera"
"Skoda","Monte Carlo","Rs. 11,39,599","Petrol","12 km/litre","55 litres","5","Manual","Manual","4","Analog","Digital","5","3.5","244","1598 cc","4","Yes","Leather","Sedan","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 16,10,180","Petrol","","70 litres","7","Automatic","Manual","5","Analog","Digital","6","3.5","253","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 14,18,313","Diesel","16 km/litre","70 litres","7","Manual","Manual","5","","","6","3.5","244","2179 cc","4","Yes","Fabric","SUV","Yes",""
"Mahindra","Xuv500","Rs. 15,39,488","Diesel","16 km/litre","70 litres","7","Automatic","Manual","5","Analog","Digital","6","5","290","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Mahindra","Xuv500","Rs. 15,88,943","Diesel","16 km/litre","70 litres","7","Manual","Manual","5","Analog","Digital","6","4.6","283","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 17,10,118","Diesel","16 km/litre","70 litres","7","Automatic","Manual","5","Analog","Digital","6","4.6","297","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 17,16,319","Diesel","16 km/litre","70 litres","7","Manual","Manual","5","Analog","Digital","6","4.6","297","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 18,37,586","Diesel","16 km/litre","70 litres","7","Automatic","Manual","5","Analog","Digital","6","5","262","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 17,41,319","Diesel","16 km/litre","70 litres","7","Manual","Manual","5","Analog","Digital","6","5.7","380","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 18,62,586","Diesel","16 km/litre","70 litres","7","Automatic","Manual","5","Analog","Digital","6","3.5","269","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 16,10,180","Petrol","","70 litres","7","Automatic","Manual","5","Analog","Digital","6","3.5","255","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 14,18,313","Diesel","16 km/litre","70 litres","7","Manual","Manual","5","","","6","3.5","189","2179 cc","4","Yes","Fabric","SUV","Yes",""
"Mahindra","Xuv500","Rs. 15,39,488","Diesel","16 km/litre","70 litres","7","Automatic","Manual","5","Analog","Digital","6","3.5","271","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Mahindra","Xuv500","Rs. 15,88,943","Diesel","16 km/litre","70 litres","7","Manual","Manual","5","Analog","Digital","6","3.7","260","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 17,10,118","Diesel","16 km/litre","70 litres","7","Automatic","Manual","5","Analog","Digital","6","3.5","294","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 17,16,319","Diesel","16 km/litre","70 litres","7","Manual","Manual","5","Analog","Digital","6","2","235","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 18,37,586","Diesel","16 km/litre","70 litres","7","Automatic","Manual","5","Analog","Digital","6","3.7","281","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 17,41,319","Diesel","16 km/litre","70 litres","7","Manual","Manual","5","Analog","Digital","6","3.7","281","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 18,62,586","Diesel","16 km/litre","70 litres","7","Automatic","Manual","5","Analog","Digital","6","2","207","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 18,52,488","Diesel","16 km/litre","70 litres","7","Manual","Manual","5","Analog","Digital","6","3.7","262","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 19,73,664","Diesel","16 km/litre","70 litres","7","Automatic","Manual","5","Analog","Digital","6","2","145","2179 cc","4","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Mahindra","Xuv500","Rs. 12,30,924","Diesel","16 km/litre","70 litres","7","Manual","Manual","5","Analog","Digital","6","5.4","368","2179 cc","4","","Fabric","SUV","Yes",""
"Mahindra","E Verito","Rs. 12,93,214","Electric","110 km/litre","","5","Automatic","Manual","4","Yes","Digital","","5.4","346","72 cc","","","Fabric","Sedan","Yes",""
"Mahindra","E Verito","Rs. 12,67,208","Electric","110 km/litre","","5","Automatic","Manual","4","Analog","Digital","","3","292","72 cc","","","Fabric","Sedan","Yes",""
"Mahindra","E Verito","Rs. 13,03,241","Electric","110 km/litre","","5","Automatic","Manual","4","Analog","Digital","","3","292","72 cc","","","Fabric","Sedan","Yes",""
"Tata","Hexa","Rs. 16,39,374","Diesel","14 km/litre","60 litres","7","Manual","Manual","5","Analog","Digital","6","4.7","347","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Tata","Hexa","Rs. 19,29,417","Diesel","14 km/litre","60 litres","6","Manual","Manual","5","Analog","Digital","6","4.7","352","2179 cc","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Tata","Hexa","Rs. 19,12,593","Diesel","14 km/litre","60 litres","6","Automatic","Manual","5","Analog","Digital","6","3.8","334","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Tata","Hexa","Rs. 17,96,458","Diesel","14 km/litre","","6","Manual","Manual","5","Analog","Digital","6","3","301","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Tata","Hexa","Rs. 13,71,864","Diesel","14 km/litre","60 litres","7","Manual","Manual","5","Analog","Digital","5","2","189","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Tata","Hexa","Rs. 15,31,377","Diesel","14 km/litre","60 litres","7","Manual","Manual","5","Analog","Digital","6","2","184","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Tata","Hexa","Rs. 16,55,587","Diesel","14 km/litre","","7","Automatic","Manual","5","Analog","Digital","6","2.5","198","2179 cc","4","Yes","Fabric","SUV","Yes","Rear sensors"
"Toyota","Innova Crysta","Rs. 16,05,000","Diesel","12 km/litre","55 litres","7","Manual","Manual","5","Analog","Digital","5","2","196","2393 cc","4","","Fabric","MUV","Yes",""
"Toyota","Innova Crysta","Rs. 19,27,000","Diesel","12 km/litre","55 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","205","2393 cc","4","Yes","Fabric","MUV","Yes","Rear sensors with camera"
"Toyota","Innova Crysta","Rs. 16,10,000","Diesel","12 km/litre","55 litres","8","Manual","Manual","5","Analog","Digital","5","3.7","283","2393 cc","4","","Fabric","MUV","Yes",""
"Toyota","Innova Crysta","Rs. 19,32,000","Diesel","12 km/litre","55 litres","8","Manual","Manual","5","Analog","Digital","5","3.7","290","2393 cc","4","Yes","Fabric","MUV","Yes","Rear sensors with camera"
"Toyota","Innova Crysta","Rs. 21,13,000","Diesel","12 km/litre","55 litres","7","Manual","Manual","5","Analog","Digital","5","1.5","177","2393 cc","4","Yes","Fabric","MUV","Yes","Front and rear sensors with camera"
"Toyota","Innova Crysta","Rs. 16,20,000","Petrol","11.2 km/litre","55 litres","8","Automatic","Manual","5","Analog","Digital","6","1.5","170","2694 cc","4","Yes","Fabric","MUV","Yes",""
"Toyota","Innova Crysta","Rs. 16,15,000","Petrol","11.2 km/litre","55 litres","7","Automatic","Manual","5","Analog","Digital","6","2","159","2694 cc","4","Yes","Fabric","MUV","Yes",""
"Toyota","Innova Crysta","Rs. 21,03,000","Petrol","11.2 km/litre","55 litres","7","Automatic","Manual","5","Analog","Digital","6","2","161","2393 cc","4","Yes","Fabric","MUV","Yes","Front and rear sensors with camera"
"Toyota","Innova Crysta","Rs. 18,07,000","Petrol","11.2 km/litre","55 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","170","2393 cc","4","Yes","Fabric","MUV","Yes","Rear sensors with camera"
"Toyota","Innova Crysta","Rs. 14,93,000","Petrol","11.2 km/litre","55 litres","7","Manual","Manual","5","Analog","Digital","6","2.5","168","2755 cc","4","","Fabric","MUV","Yes",""
"Toyota","Innova Crysta","Rs. 14,98,000","Petrol","11.2 km/litre","55 litres","8","Manual","Manual","5","Analog","Digital","6","2","161","2755 cc","4","","Fabric","MUV","Yes",""
"Toyota","Innova Crysta","Rs. 20,97,000","Diesel","12 km/litre","55 litres","7","Manual","Manual","5","Analog","Digital","5","2","163","2393 cc","4","Yes","Fabric","MUV","Yes","Rear sensors with camera"
"Toyota","Innova Crysta","Rs. 18,92,000","Petrol","11.2 km/litre","55 litres","7","Manual","Manual","5","Analog","Digital","5","2","166","2393 cc","4","Yes","Fabric","MUV","Yes","Rear sensors with camera"
"Toyota","Innova Crysta","Rs. 21,71,000","Petrol","11.2 km/litre","55 litres","7","Automatic","Manual","5","Analog","Digital","6","2.5","177","2694 cc","4","Yes","Leather","MUV","Yes","Front and rear sensors with camera"
"Toyota","Innova Crysta","Rs. 15,92,000","Diesel","12 km/litre","55 litres","7","Manual","Manual","5","Analog","Digital","5","2.5","168","2393 cc","4","","Fabric","MUV","Yes",""
"Toyota","Innova Crysta","Rs. 15,87,000","Diesel","12 km/litre","55 litres","8","Manual","Manual","5","Analog","Digital","5","2","166","2393 cc","4","","Fabric","MUV","Yes",""
"Jeep","Compass","Rs. 19,96,000","Petrol","","60 litres","5","Automatic","Automatic","5","Analog","Digital","","2.5","223","1368 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 15,60,000","Petrol","","60 litres","5","Manual","Automatic","5","Analog","Digital","","2.5","225","1368 cc","6","Yes","Leather","SUV","Yes",""
"Jeep","Compass","Rs. 20,55,000","Petrol","","60 litres","5","Automatic","Automatic","5","Analog","Digital","","2.5","175","1368 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 16,61,000","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","","2.5","186","1956 cc","6","Yes","Leather","SUV","Yes",""
"Jeep","Compass","Rs. 18,03,000","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","","2.5","168","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors"
"Jeep","Compass","Rs. 18,88,000","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","6","2","235","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors"
"Jeep","Compass","Rs. 19,73,000","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","","2","221","1956 cc","6","Yes","Leather","SUV","Yes",""
"Jeep","Compass","Rs. 20,22,000","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","","2","228","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 21,51,000","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","","2","184","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 21,99,000","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","","1.8","216","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 21,67,000","Petrol","","60 litres","5","Automatic","Automatic","5","Analog","Digital","7","1.8","216","1368 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 21,33,000","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","6","3.5","242","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 23,11,000","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","6","3.5","224","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 16,99,000","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","","3.5","242","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors"
"Jeep","Compass","Rs. 15,99,000","Petrol","","60 litres","5","Manual","Automatic","5","Analog","Digital","","3.5","239","1368 cc","6","Yes","Leather","SUV","Yes","Rear sensors"
"Jeep","Compass","Rs. 19,00,000","Petrol","","60 litres","5","Automatic","Automatic","5","Analog","Digital","","3.5","244","1368 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 20,70,000","Petrol","","60 litres","5","Automatic","Automatic","5","Analog","Digital","7","3.5","242","1368 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 20,36,300","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","","6.2","347","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 22,14,000","Diesel","","60 litres","5","Manual","Automatic","5","Analog","Digital","","6.2","352","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 24,99,000","Diesel","","60 litres","5","Automatic","Automatic","5","Analog","Digital","9","4.7","304","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Jeep","Compass","Rs. 21,96,000","Diesel","","60 litres","5","Automatic","Automatic","5","Analog","Digital","9","5.5","308","1956 cc","6","Yes","Leather","SUV","Yes","Rear sensors"
"Toyota","Corolla Altis","Rs. 16,45,000","Petrol","9.5 km/litre","55 litres","5","Manual","Manual","4","Analog","Digital","6","2","179","1798 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Toyota","Corolla Altis","Rs. 18,06,000","Petrol","9.5 km/litre","55 litres","5","Automatic","Manual","4","Analog","Digital","7","2","212","1798 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Toyota","Corolla Altis","Rs. 18,82,000","Petrol","9.5 km/litre","55 litres","5","Manual","Manual","4","Analog","Digital","6","4.7","264","1798 cc","4","Yes","Leather","Sedan","Yes","Rear sensors with camera"
"Toyota","Corolla Altis","Rs. 19,36,000","Diesel","18.2 km/litre","43 litres","5","Manual","Manual","4","Analog","Digital","6","5.5","301","1364 cc","4","Yes","Leather","Sedan","Yes","Rear sensors"
"Toyota","Corolla Altis","Rs. 17,71,000","Diesel","18.4 km/litre","43 litres","5","Manual","Manual","4","Analog","Digital","6","5.5","301","1364 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Toyota","Corolla Altis","Rs. 20,19,000","Petrol","9.5 km/litre","55 litres","5","Automatic","Manual","4","Analog","Digital","6","2.1","194","1798 cc","4","Yes","Leather","Sedan","Yes","Rear sensors with camera"
"Honda","Civic","Rs. 17,93,900","Petrol","","47 litres","5","Automatic","Automatic","4","Yes","Digital","7","3.5","235","1799 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors with camera"
"Honda","Civic","Rs. 19,44,900","Petrol","","47 litres","5","Automatic","Automatic","4","Digital","Yes","7","3.5","230","1799 cc","4","Yes","Leather","Sedan","Yes","Front & rear sensors with 360 degree view"
"Honda","Civic","Rs. 21,24,900","Petrol","","47 litres","5","Automatic","Automatic","4","Digital","Yes","7","3.5","239","1799 cc","4","Yes","Leather","Sedan","Yes","Front & rear sensors with 360 degree view"
"Honda","Civic","Rs. 20,54,900","Diesel","","47 litres","5","Manual","Manual","4","Yes","Yes","6","3.5","242","1597 cc","4","Yes","Leather","Sedan","Yes","Rear sensors with camera"
"Honda","Civic","Rs. 22,34,900","Diesel","","47 litres","5","Manual","Automatic","4","Digital","Yes","6","3.5","239","1597 cc","4","Yes","Leather","Sedan","Yes","Front & rear sensors with 360 degree view"
"Mg","Zs Ev","Rs. 20,88,000","Electric","","","5","Automatic","Automatic","5","Digital","Analog","","3.5","235","","","Yes","Fabric","SUV","Yes","Rear sensors with camera"
"Mg","Zs Ev","Rs. 23,58,000","Electric","","","5","Automatic","Automatic","5","Digital","Analog","","3.5","202","","","Yes","Leather","SUV","Yes","Rear sensors with camera"
"Kia","Carnival","Rs. 24,95,000","Diesel","","","7","Automatic","Automatic","5","Analog","Digital","8","4.7","267","2199 cc","4","Yes","Fabric","MUV","Yes","Rear sensors with camera"
"Kia","Carnival","Rs. 25,15,000","Diesel","","","7","Automatic","Automatic","5","Analog","Digital","8","4.7","269","2199 cc","4","Yes","Fabric","MUV","Yes","Rear sensors with camera"
"Kia","Carnival","Rs. 28,95,000","Diesel","","","7","Automatic","Automatic","5","Analog","Digital","8","4.7","262","2199 cc","4","Yes","Fabric","MUV","Yes","Front and rear sensors with camera"
"Kia","Carnival","Rs. 29,95,000","Diesel","","","7","Automatic","Automatic","5","Analog","Digital","8","5.5","297","2199 cc","4","Yes","Fabric","MUV","Yes","Front and rear sensors with camera"
"Kia","Carnival","Rs. 33,95,000","Diesel","","","7","Automatic","Automatic","5","Analog","Digital","8","5.5","310","2199 cc","4","Yes","Leather","MUV","Yes","Front & rear sensors with 360 degree view"
"Skoda","Superb","Rs. 25,99,599","Petrol","10.6 km/litre","66 litres","5","Manual","Manual","4","Analog","Analog","6","5.5","297","1798 cc","4","Yes","Leather","Sedan","Yes","Front and rear sensors with camera"
"Skoda","Superb","Rs. 27,79,599","Petrol","10.1 km/litre","66 litres","5","Automatic","Manual","4","Analog","Digital","7","5.5","310","1798 cc","4","Yes","Leather","Sedan","Yes","Front and rear sensors with camera"
"Skoda","Superb","Rs. 30,99,599","Petrol","11,3 km/litre","66 litres","5","Automatic","Automatic","4","Analog","Digital","7","5.5","419","1798 cc","4","Yes","Leather","Sedan","Yes","Front and rear sensors with camera"
"Skoda","Superb","Rs. 33,49,599","Diesel","15.1 km/litre","66 litres","5","Automatic","Automatic","4","Analog","Digital","6","5.5","407","1968 cc","4","Yes","Leather","Sedan","Yes","Front and rear sensors with camera"
"Skoda","Superb","Rs. 30,29,599","Diesel","15.1 km/litre","66 litres","5","Automatic","Automatic","4","Analog","Digital","6","3","324","1968 cc","4","Yes","Leather","Sedan","Yes","Front and rear sensors with camera"
"Skoda","Superb","Rs. 25,99,599","Petrol","10.1 km/litre","66 litres","5","Automatic","Manual","4","Analog","Digital","7","4.7","350","1798 cc","4","Yes","Leather","Sedan","Yes","Front and rear sensors with camera"
